CustomerId,PurchaseDate,Product,Price
43691,2022-09-17,Vacuum cleaner,646
43727,2022-09-17,Phone,394
43737,2022-09-17,TV,2004$
43743,2022-09-17,TV,2334
43750,2022-09-17,Laptop,1695
43816,2022-09-17,Microwave oven,324
43830,2022-09-17,Vacuum cleaner,718
43851,2022-09-17,Phone,1239
43858,2022-09-17,Phone,286
43858,2022-09-17,TV,1785$
43879,2022-09-17,Laptop,3444$
43883,2022-09-17,coffee machine,975$
43937,2022-09-17,TV,2102
43974,2022-09-17,Phone,1060
43975,2022-09-17,TV,1691$
43989,2022-09-17,Microwave oven,304
43995,2022-09-17,Vacuum cleaner,315
43996,2022-09-17,coffee machine,1647$
44012,2022-09-17,Laptop,1384
44012,2022-09-17,Laptop,2581
44030,2022-09-17,coffee machine,3093$
44033,2022-09-17,Vacuum cleaner,515
44046,2022-09-17,TV,527
44057,2022-09-17,TV,2149
44060,2022-09-17,Vacuum cleaner,149
44079,2022-09-17,Phone,1064
44114,2022-09-17,TV,2124
44130,2022-09-17,Microwave oven,536
44177,2022-09-17,Microwave oven,307
44192,2022-09-17,Vacuum cleaner,410$
44202,2022-09-17,Laptop,1968
44213,2022-09-17,Microwave oven,210$
44215,2022-09-17,Laptop,811
44220,2022-09-17,Vacuum cleaner,413$
44229,2022-09-17,coffee machine,1880$
44230,2022-09-17,coffee machine,267
44238,2022-09-17,TV,1761
44248,2022-09-17,TV,2025
44261,2022-09-17,coffee machine,3499
44328,2022-09-17,TV,1888$
44346,2022-09-17,Microwave oven,195$
44371,2022-09-17,TV,680
44383,2022-09-17,Laptop,1162
44407,2022-09-17,Microwave oven,200$
44504,2022-09-17,Vacuum cleaner,500
44545,2022-09-17,coffee machine,1674
44549,2022-09-17,TV,1345
44630,2022-09-17,coffee machine,4152$
44633,2022-09-17,Phone,670
44638,2022-09-17,Laptop,959
44664,2022-09-17,TV,2487
44685,2022-09-17,TV,837
44722,2022-09-17,Laptop,1968
44755,2022-09-17,Vacuum cleaner,381$
44772,2022-09-17,Laptop,2274
44793,2022-09-17,Phone,426
44797,2022-09-17,TV,739
44829,2022-09-17,Laptop,2699$
44843,2022-09-17,TV,1975
44843,2022-09-17,Laptop,576$
44867,2022-09-17,Phone,392
44877,2022-09-17,Phone,408
44881,2022-09-17,coffee machine,187
44889,2022-09-17,TV,1941$
44901,2022-09-17,Phone,782
44910,2022-09-17,Phone,635$
45005,2022-09-17,Phone,651
45013,2022-09-17,Laptop,3083
45053,2022-09-17,coffee machine,4922$
45157,2022-09-17,Microwave oven,416
45173,2022-09-17,Laptop,1282
45190,2022-09-17,TV,2190$
45194,2022-09-17,Phone,579
45195,2022-09-17,Laptop,823
45207,2022-09-17,coffee machine,1673
45239,2022-09-17,coffee machine,314
45252,2022-09-17,coffee machine,558
45261,2022-09-17,TV,1632
45441,2022-09-17,Laptop,2928
45453,2022-09-17,Vacuum cleaner,101
45458,2022-09-17,coffee machine,3570$
45489,2022-09-17,Microwave oven,210
45494,2022-09-17,Microwave oven,114
45495,2022-09-17,Microwave oven,470$
45574,2022-09-17,Vacuum cleaner,594
45602,2022-09-17,coffee machine,2682
45612,2022-09-17,Vacuum cleaner,710$
45646,2022-09-17,TV,1480
45661,2022-09-17,Microwave oven,145
45682,2022-09-17,TV,592
45731,2022-09-17,coffee machine,3274
45763,2022-09-17,coffee machine,1501
45769,2022-09-17,Laptop,3200
45776,2022-09-17,Vacuum cleaner,424
45786,2022-09-17,Microwave oven,496
45788,2022-09-17,TV,1973
45798,2022-09-17,TV,2271
45824,2022-09-17,TV,1278
45831,2022-09-17,coffee machine,3282
45834,2022-09-17,TV,540
45844,2022-09-17,Phone,1164$
45858,2022-09-17,Laptop,966
45923,2022-09-17,coffee machine,992
45929,2022-09-17,coffee machine,1428
45940,2022-09-17,coffee machine,2931
45967,2022-09-17,Phone,671
45970,2022-09-17,coffee machine,3357
46008,2022-09-17,Laptop,1563
46014,2022-09-17,Vacuum cleaner,764
46038,2022-09-17,Phone,584
46039,2022-09-17,coffee machine,3157
46089,2022-09-17,Vacuum cleaner,582
46107,2022-09-17,Vacuum cleaner,541
46191,2022-09-17,Phone,557$
46191,2022-09-17,TV,1831
46269,2022-09-17,Phone,1469
46271,2022-09-17,Laptop,2089
46295,2022-09-17,TV,564
46309,2022-09-17,coffee machine,2293$
46332,2022-09-17,TV,1387
46387,2022-09-17,TV,1011
46389,2022-09-17,Microwave oven,352
46392,2022-09-17,coffee machine,4803
46416,2022-09-17,Phone,1411$
46430,2022-09-17,Microwave oven,582
46449,2022-09-17,Phone,1124
46481,2022-09-17,Vacuum cleaner,330
46563,2022-09-17,Phone,541
46572,2022-09-17,Phone,870$
46582,2022-09-17,Vacuum cleaner,109$
46624,2022-09-17,TV,1746$
46630,2022-09-17,Vacuum cleaner,184$
46633,2022-09-17,Vacuum cleaner,639
46635,2022-09-17,Phone,1069
46658,2022-09-17,Microwave oven,542
46663,2022-09-17,Phone,827$
46703,2022-09-17,coffee machine,3103
46705,2022-09-17,Phone,195
46715,2022-09-17,Phone,692$
46715,2022-09-17,TV,647
46725,2022-09-17,Phone,641
46729,2022-09-17,coffee machine,4326
46737,2022-09-17,Microwave oven,115
46750,2022-09-17,Laptop,993
46755,2022-09-17,Laptop,3386
46766,2022-09-17,Microwave oven,165
46787,2022-09-17,Microwave oven,544
46792,2022-09-17,TV,1911
46833,2022-09-17,coffee machine,4522
46834,2022-09-17,TV,1689
46834,2022-09-17,Microwave oven,409
46854,2022-09-17,Microwave oven,320
46886,2022-09-17,TV,586
46935,2022-09-17,Laptop,1754
47036,2022-09-17,TV,2372
47040,2022-09-17,Microwave oven,535$
47041,2022-09-17,Vacuum cleaner,570$
47050,2022-09-17,TV,741
47124,2022-09-17,Phone,1214
47133,2022-09-17,Vacuum cleaner,502$
47150,2022-09-17,TV,1787
47176,2022-09-17,Phone,376
47207,2022-09-17,Microwave oven,497$
47214,2022-09-17,Microwave oven,545
47215,2022-09-17,Microwave oven,141
47222,2022-09-17,TV,1487
47224,2022-09-17,Vacuum cleaner,91
47251,2022-09-17,Microwave oven,529
47258,2022-09-17,Microwave oven,211$
47294,2022-09-17,Phone,174
47305,2022-09-17,TV,1023$
47333,2022-09-17,Vacuum cleaner,462$
47370,2022-09-17,TV,2035
47376,2022-09-17,Vacuum cleaner,703
47408,2022-09-17,Microwave oven,292
47409,2022-09-17,Vacuum cleaner,609
47443,2022-09-17,TV,1556
47452,2022-09-17,Microwave oven,152
33,2022-09-13,Vacuum cleaner,88$
54,2022-09-13,Phone,1023
55,2022-09-13,Vacuum cleaner,220
75,2022-09-13,coffee machine,3881
81,2022-09-13,Laptop,2461
93,2022-09-13,TV,1516$
99,2022-09-13,Laptop,3079
119,2022-09-13,TV,2299
185,2022-09-13,Laptop,2688$
186,2022-09-13,Laptop,2965$
196,2022-09-13,Laptop,1482
206,2022-09-13,coffee machine,400$
214,2022-09-13,Vacuum cleaner,356
266,2022-09-13,TV,1246
269,2022-09-13,coffee machine,1411
272,2022-09-13,Microwave oven,472
296,2022-09-13,Laptop,3170
310,2022-09-13,Microwave oven,139$
322,2022-09-13,Microwave oven,117
327,2022-09-13,Phone,258
328,2022-09-13,coffee machine,4539
343,2022-09-13,Laptop,2832
350,2022-09-13,Microwave oven,340
397,2022-09-13,Phone,912
398,2022-09-13,coffee machine,3553
422,2022-09-13,Microwave oven,429
440,2022-09-13,coffee machine,422$
443,2022-09-13,Laptop,3263$
475,2022-09-13,Microwave oven,257$
545,2022-09-13,Microwave oven,567
553,2022-09-13,coffee machine,3835
590,2022-09-13,Microwave oven,323$
590,2022-09-13,Laptop,1122$
593,2022-09-13,Microwave oven,183
596,2022-09-13,TV,1471
609,2022-09-13,Phone,605
628,2022-09-13,Microwave oven,265$
649,2022-09-13,TV,1382$
709,2022-09-13,Microwave oven,582
710,2022-09-13,coffee machine,4820
711,2022-09-13,Vacuum cleaner,182
732,2022-09-13,Microwave oven,402
734,2022-09-13,Phone,425
748,2022-09-13,Vacuum cleaner,262
817,2022-09-13,Microwave oven,315$
825,2022-09-13,Phone,1186
839,2022-09-13,Vacuum cleaner,794
860,2022-09-13,Vacuum cleaner,466
868,2022-09-13,TV,727$
918,2022-09-13,Vacuum cleaner,146
930,2022-09-13,Microwave oven,103
935,2022-09-13,Phone,598
943,2022-09-13,TV,1145
949,2022-09-13,Vacuum cleaner,652
971,2022-09-13,TV,1972$
1004,2022-09-13,coffee machine,3082$
1053,2022-09-13,TV,1851
1069,2022-09-13,TV,1238$
1094,2022-09-13,Phone,1084
1106,2022-09-13,Vacuum cleaner,588
1144,2022-09-13,Vacuum cleaner,101
1223,2022-09-13,Vacuum cleaner,747
1274,2022-09-13,Laptop,1286
1280,2022-09-13,coffee machine,1616$
1301,2022-09-13,Phone,1027$
1313,2022-09-13,TV,1895
1325,2022-09-13,coffee machine,3915
1370,2022-09-13,Phone,773
1371,2022-09-13,Laptop,655$
1382,2022-09-13,Laptop,1493
1434,2022-09-13,coffee machine,2570
1476,2022-09-13,Microwave oven,212
1478,2022-09-13,TV,1997$
1499,2022-09-13,Microwave oven,557$
1512,2022-09-13,TV,1151
1532,2022-09-13,Vacuum cleaner,253
1534,2022-09-13,Vacuum cleaner,413$
1541,2022-09-13,TV,2266
1545,2022-09-13,Microwave oven,439
1560,2022-09-13,Laptop,1381
1581,2022-09-13,Phone,1202$
1611,2022-09-13,Vacuum cleaner,435
1614,2022-09-13,Laptop,2641
1621,2022-09-13,TV,1018
1640,2022-09-13,Vacuum cleaner,98
1650,2022-09-13,Laptop,1072
1656,2022-09-13,TV,1979
1679,2022-09-13,Vacuum cleaner,583
1679,2022-09-13,Laptop,2222$
1696,2022-09-13,coffee machine,3513$
1717,2022-09-13,Microwave oven,181
1731,2022-09-13,Vacuum cleaner,373$
1742,2022-09-13,TV,1192$
1765,2022-09-13,TV,1791$
1778,2022-09-13,Phone,303$
1801,2022-09-13,coffee machine,3952
1819,2022-09-13,coffee machine,2170
1830,2022-09-13,Phone,1244
1914,2022-09-13,Laptop,2261
1953,2022-09-13,Laptop,3180
1964,2022-09-13,Laptop,1161$
1973,2022-09-13,TV,1949
1976,2022-09-13,Vacuum cleaner,454$
2009,2022-09-13,Microwave oven,256
2018,2022-09-13,Phone,901
2024,2022-09-13,Phone,397
2038,2022-09-13,TV,2072$
2083,2022-09-13,Vacuum cleaner,243$
2110,2022-09-13,Laptop,3123$
2113,2022-09-13,Phone,662$
2130,2022-09-13,Laptop,1808
2154,2022-09-13,Phone,316
2157,2022-09-13,Microwave oven,435
2161,2022-09-13,Laptop,3427$
2176,2022-09-13,Laptop,1530
2183,2022-09-13,coffee machine,2458
2191,2022-09-13,TV,1720
2193,2022-09-13,Microwave oven,485
2213,2022-09-13,Vacuum cleaner,708
2229,2022-09-13,Microwave oven,429
2239,2022-09-13,Microwave oven,311$
2241,2022-09-13,Phone,1435
2254,2022-09-13,Laptop,1910
2255,2022-09-13,Vacuum cleaner,685
2261,2022-09-13,coffee machine,2748
2267,2022-09-13,Laptop,2733
2267,2022-09-13,Microwave oven,340
2268,2022-09-13,Vacuum cleaner,764
2287,2022-09-13,Phone,658
2291,2022-09-13,coffee machine,3541
2311,2022-09-13,Phone,1376
2334,2022-09-13,coffee machine,3932
2338,2022-09-13,Phone,936
2344,2022-09-13,Phone,1203$
2382,2022-09-13,coffee machine,1282
2388,2022-09-13,Laptop,652$
2461,2022-09-13,Laptop,2347
2483,2022-09-13,coffee machine,1413
2515,2022-09-13,Microwave oven,484
2552,2022-09-13,Phone,1486
2578,2022-09-13,Microwave oven,209
2582,2022-09-13,Microwave oven,501$
2594,2022-09-13,TV,2001
2598,2022-09-13,Microwave oven,102
2741,2022-09-13,Microwave oven,330
2792,2022-09-13,Vacuum cleaner,712
2793,2022-09-13,TV,2153$
2814,2022-09-13,Laptop,1016
2876,2022-09-13,Vacuum cleaner,574
2882,2022-09-13,Laptop,1350
2896,2022-09-13,Vacuum cleaner,798
2921,2022-09-13,coffee machine,223
2952,2022-09-13,Laptop,1261
2960,2022-09-13,coffee machine,4631
2973,2022-09-13,Phone,404$
2978,2022-09-13,TV,1337$
3026,2022-09-13,Laptop,1156
3058,2022-09-13,Vacuum cleaner,398
3115,2022-09-13,Laptop,1349
3144,2022-09-13,Vacuum cleaner,328
3145,2022-09-13,Laptop,2388
3156,2022-09-13,coffee machine,4583
3179,2022-09-13,Laptop,2790
3206,2022-09-13,Microwave oven,373
3249,2022-09-13,TV,1669
3251,2022-09-13,Microwave oven,242
3335,2022-09-13,coffee machine,3720
3338,2022-09-13,coffee machine,1695$
3346,2022-09-13,TV,1817$
3348,2022-09-13,Laptop,870
3373,2022-09-13,Microwave oven,192$
3379,2022-09-13,coffee machine,2288
3407,2022-09-13,Phone,1080
3466,2022-09-13,coffee machine,2030
3501,2022-09-13,Laptop,1226
3504,2022-09-13,TV,1197
3553,2022-09-13,TV,1843
3571,2022-09-13,Vacuum cleaner,678
3575,2022-09-13,Microwave oven,428
3594,2022-09-13,Microwave oven,212
3612,2022-09-13,TV,2293$
3623,2022-09-13,coffee machine,2486
3646,2022-09-13,Microwave oven,491
3658,2022-09-13,TV,1046
3676,2022-09-13,TV,539
3703,2022-09-13,Laptop,1718
3706,2022-09-13,Microwave oven,474
3720,2022-09-13,Microwave oven,597
3760,2022-09-13,TV,1982
3774,2022-09-13,Laptop,3388
3803,2022-09-13,Laptop,1060
3805,2022-09-13,Laptop,3298
3831,2022-09-13,Microwave oven,374
3844,2022-09-13,TV,1258
3856,2022-09-13,Laptop,2480
3872,2022-09-13,Vacuum cleaner,779$
3962,2022-09-13,Vacuum cleaner,141$
4006,2022-09-13,Phone,619
4019,2022-09-13,Phone,263
4045,2022-09-13,TV,2259
4047,2022-09-13,Vacuum cleaner,502
4053,2022-09-13,Vacuum cleaner,603
4101,2022-09-13,Vacuum cleaner,357
4114,2022-09-13,Vacuum cleaner,231
4157,2022-09-13,Laptop,1091
4160,2022-09-13,Vacuum cleaner,599
4169,2022-09-13,Laptop,1204
4211,2022-09-13,coffee machine,553
4247,2022-09-13,Microwave oven,126
4291,2022-09-13,TV,2144
4291,2022-09-13,Vacuum cleaner,783$
4341,2022-09-13,Laptop,1928$
4342,2022-09-13,coffee machine,160
4346,2022-09-13,TV,1413
4352,2022-09-13,TV,2082
4352,2022-09-13,TV,993
4361,2022-09-13,TV,1284
4363,2022-09-13,Microwave oven,358$
4375,2022-09-13,Laptop,2734$
4383,2022-09-13,Vacuum cleaner,361$
4397,2022-09-13,Phone,744
4410,2022-09-13,Phone,926
4415,2022-09-13,Phone,1497
4434,2022-09-13,Laptop,3450
4435,2022-09-13,Vacuum cleaner,692$
4447,2022-09-13,Microwave oven,258
4463,2022-09-13,coffee machine,199
4480,2022-09-13,TV,1293
4486,2022-09-13,coffee machine,1558
4507,2022-09-13,TV,1199
4508,2022-09-13,Microwave oven,491
4520,2022-09-13,Laptop,655
4542,2022-09-13,Microwave oven,323
4547,2022-09-13,TV,748$
4590,2022-09-13,Vacuum cleaner,799
4596,2022-09-13,Microwave oven,156
4612,2022-09-13,coffee machine,833$
4618,2022-09-13,Laptop,2364
4636,2022-09-13,Microwave oven,106$
4690,2022-09-13,Microwave oven,266
4700,2022-09-13,TV,1387
4700,2022-09-13,Vacuum cleaner,556
4726,2022-09-13,Microwave oven,149$
4741,2022-09-13,Phone,343
4842,2022-09-13,coffee machine,2038$
4881,2022-09-13,Vacuum cleaner,733
4911,2022-09-13,Phone,1394
4918,2022-09-13,Microwave oven,139
4925,2022-09-13,TV,638$
4929,2022-09-13,Vacuum cleaner,357
4956,2022-09-13,Phone,365
4960,2022-09-13,TV,2115
4978,2022-09-13,Vacuum cleaner,126
4996,2022-09-13,Vacuum cleaner,171
5039,2022-09-13,coffee machine,1365
5042,2022-09-13,coffee machine,4454
5056,2022-09-13,Laptop,1582
5112,2022-09-13,coffee machine,2288
5117,2022-09-13,Microwave oven,343
5123,2022-09-13,Vacuum cleaner,794$
5160,2022-09-13,Laptop,2665$
5178,2022-09-13,Laptop,1257$
5181,2022-09-13,Phone,918
5189,2022-09-13,Microwave oven,246
5201,2022-09-13,Phone,1209
5220,2022-09-13,Phone,1160$
5244,2022-09-13,Vacuum cleaner,796
5261,2022-09-13,Vacuum cleaner,475
5282,2022-09-13,Microwave oven,598$
5301,2022-09-13,Phone,467
5325,2022-09-13,Microwave oven,230
5336,2022-09-13,Phone,802
5340,2022-09-13,coffee machine,534
5353,2022-09-13,Microwave oven,206
5374,2022-09-13,coffee machine,4355
5379,2022-09-13,TV,1313
5401,2022-09-13,coffee machine,2413
5508,2022-09-13,coffee machine,3990$
5518,2022-09-13,Phone,921
5520,2022-09-13,Phone,1402
5532,2022-09-13,Microwave oven,375
5535,2022-09-13,Vacuum cleaner,521
5552,2022-09-13,coffee machine,506$
5610,2022-09-13,Phone,1284
5642,2022-09-13,Vacuum cleaner,277
5643,2022-09-13,Microwave oven,235
5650,2022-09-13,Vacuum cleaner,392
5656,2022-09-13,coffee machine,753
5662,2022-09-13,TV,2460
5679,2022-09-13,Vacuum cleaner,341
5715,2022-09-13,TV,1050$
5726,2022-09-13,coffee machine,2463$
5731,2022-09-13,coffee machine,1553
5758,2022-09-13,Laptop,918
5769,2022-09-13,Microwave oven,581
5774,2022-09-13,coffee machine,4118$
5775,2022-09-13,Phone,973
5777,2022-09-13,Laptop,2912
5781,2022-09-13,TV,1685$
5783,2022-09-13,Microwave oven,540
5783,2022-09-13,Phone,889
5791,2022-09-13,Microwave oven,434
5815,2022-09-13,Laptop,1753
5896,2022-09-13,Phone,728
5908,2022-09-13,Vacuum cleaner,85
5930,2022-09-13,Phone,825
5940,2022-09-13,Microwave oven,559$
5944,2022-09-13,Vacuum cleaner,592
5948,2022-09-13,Vacuum cleaner,263
5953,2022-09-13,Microwave oven,115
5959,2022-09-13,Phone,749
5971,2022-09-13,Phone,1008$
6008,2022-09-13,coffee machine,2187
6021,2022-09-13,coffee machine,2159$
6027,2022-09-13,Laptop,1651
6049,2022-09-13,TV,2059
6092,2022-09-13,Vacuum cleaner,98
6096,2022-09-13,Laptop,1312$
6111,2022-09-13,coffee machine,2014
6154,2022-09-13,Vacuum cleaner,234
6163,2022-09-13,Microwave oven,367
6175,2022-09-13,Vacuum cleaner,798
6218,2022-09-13,TV,1132
6229,2022-09-13,coffee machine,1668$
6264,2022-09-13,Laptop,2215
6326,2022-09-13,Microwave oven,534
6376,2022-09-13,Vacuum cleaner,638$
6409,2022-09-13,Microwave oven,550
6428,2022-09-13,Vacuum cleaner,738
6452,2022-09-13,Microwave oven,423$
6467,2022-09-13,Laptop,607
6481,2022-09-13,coffee machine,4828
6513,2022-09-13,Vacuum cleaner,387
6550,2022-09-13,Laptop,2978$
6556,2022-09-13,coffee machine,1791
6563,2022-09-13,TV,1258
6575,2022-09-13,Vacuum cleaner,677
6631,2022-09-13,Microwave oven,201
6675,2022-09-13,Laptop,3166
6714,2022-09-13,Phone,599$
6769,2022-09-13,coffee machine,2122
6783,2022-09-13,Vacuum cleaner,698
6788,2022-09-13,Microwave oven,309$
6844,2022-09-13,Vacuum cleaner,702
6849,2022-09-13,TV,1742
6878,2022-09-13,coffee machine,3063
6881,2022-09-13,Vacuum cleaner,344
6888,2022-09-13,coffee machine,2183
6942,2022-09-13,Phone,763
7083,2022-09-13,Phone,1062
7091,2022-09-13,Vacuum cleaner,294
7118,2022-09-13,TV,1799
7166,2022-09-13,Microwave oven,386
7175,2022-09-13,Microwave oven,594
7191,2022-09-13,TV,702
7199,2022-09-13,Vacuum cleaner,740
7209,2022-09-13,Laptop,2319
7223,2022-09-13,coffee machine,186
7229,2022-09-13,Laptop,1964
7233,2022-09-13,Laptop,2935
7242,2022-09-13,TV,1866
7244,2022-09-13,Vacuum cleaner,705$
7266,2022-09-13,coffee machine,3716
7269,2022-09-13,Laptop,590
7286,2022-09-13,Microwave oven,118$
7293,2022-09-13,Phone,1463$
7333,2022-09-13,Phone,1483$
7405,2022-09-13,TV,1477$
7412,2022-09-13,Microwave oven,254
7443,2022-09-13,Phone,765
7465,2022-09-13,Phone,761
7482,2022-09-13,Laptop,1548
7502,2022-09-13,Phone,875
7505,2022-09-13,Laptop,1822
7516,2022-09-13,Microwave oven,592$
7541,2022-09-13,coffee machine,945
7546,2022-09-13,TV,1755
7576,2022-09-13,Laptop,3288
7581,2022-09-13,Phone,837
7615,2022-09-13,Vacuum cleaner,396
7623,2022-09-13,Vacuum cleaner,749$
7634,2022-09-13,coffee machine,2122
7654,2022-09-13,Phone,243$
7703,2022-09-13,Microwave oven,190$
7706,2022-09-13,Phone,191
7779,2022-09-13,coffee machine,4303
7785,2022-09-13,Laptop,2459
7830,2022-09-13,Vacuum cleaner,741
7860,2022-09-13,Microwave oven,192
7875,2022-09-13,coffee machine,122$
7894,2022-09-13,Microwave oven,172$
7988,2022-09-13,TV,1749
7989,2022-09-13,coffee machine,1849
7997,2022-09-13,coffee machine,1421
8001,2022-09-13,TV,1117
8029,2022-09-13,Phone,481
8043,2022-09-13,Laptop,2005
8061,2022-09-13,Microwave oven,370
8104,2022-09-13,Phone,827
8118,2022-09-13,Phone,1109
8121,2022-09-13,Laptop,2958
8137,2022-09-13,coffee machine,964
8166,2022-09-13,Vacuum cleaner,167$
8206,2022-09-13,Vacuum cleaner,724
8215,2022-09-13,Vacuum cleaner,177
8311,2022-09-13,TV,1420
8314,2022-09-13,Laptop,564$
8337,2022-09-13,coffee machine,960$
8403,2022-09-13,TV,1399
8429,2022-09-13,TV,2077
8438,2022-09-13,Microwave oven,200$
8486,2022-09-13,Microwave oven,246
8500,2022-09-13,Vacuum cleaner,429
8517,2022-09-13,Microwave oven,252
8561,2022-09-13,Phone,410
8620,2022-09-13,Microwave oven,564
8627,2022-09-13,coffee machine,4574$
8655,2022-09-13,Microwave oven,225
8659,2022-09-13,Vacuum cleaner,95
8705,2022-09-13,Laptop,3289
8728,2022-09-13,Laptop,2878
8737,2022-09-13,TV,1861
8769,2022-09-13,Vacuum cleaner,512
8781,2022-09-13,Microwave oven,387
8784,2022-09-13,Vacuum cleaner,792
8785,2022-09-13,coffee machine,4483
8786,2022-09-13,Vacuum cleaner,257
8801,2022-09-13,Microwave oven,268
8838,2022-09-13,Laptop,1790
8857,2022-09-13,Microwave oven,549
8859,2022-09-13,Vacuum cleaner,726
8884,2022-09-13,Laptop,1393
8901,2022-09-13,Laptop,1937
8912,2022-09-13,Microwave oven,243
8919,2022-09-13,Phone,697
8948,2022-09-13,Laptop,1931
8962,2022-09-13,Phone,417
8978,2022-09-13,Microwave oven,600
9021,2022-09-13,Microwave oven,293
9033,2022-09-13,Microwave oven,265
9064,2022-09-13,Phone,1293$
9144,2022-09-13,Vacuum cleaner,743
9172,2022-09-13,coffee machine,2663
9196,2022-09-13,Microwave oven,227
9199,2022-09-13,coffee machine,4271
9224,2022-09-13,Vacuum cleaner,517
9239,2022-09-13,Vacuum cleaner,257
9285,2022-09-13,Vacuum cleaner,350
9297,2022-09-13,TV,1665
9301,2022-09-13,TV,1148
9309,2022-09-13,TV,1595
9320,2022-09-13,Microwave oven,490
9325,2022-09-13,Microwave oven,557
9345,2022-09-13,Phone,381
9348,2022-09-13,Microwave oven,161
9372,2022-09-13,TV,2347
9377,2022-09-13,coffee machine,956
9383,2022-09-13,Microwave oven,292$
9403,2022-09-13,Phone,237
9431,2022-09-13,Phone,988
9463,2022-09-13,Microwave oven,507
9473,2022-09-13,Phone,1439
9536,2022-09-13,Laptop,1182
9542,2022-09-13,TV,2365
9560,2022-09-13,TV,1983
9603,2022-09-13,TV,1500
9615,2022-09-13,Vacuum cleaner,357$
9618,2022-09-13,Phone,1348$
9619,2022-09-13,Microwave oven,492
9632,2022-09-13,coffee machine,3226
9651,2022-09-13,Phone,1196
9652,2022-09-13,Microwave oven,414
9652,2022-09-13,Vacuum cleaner,281
9672,2022-09-13,TV,1463
9678,2022-09-13,coffee machine,1490
9688,2022-09-13,coffee machine,492
9693,2022-09-13,TV,1113
9703,2022-09-13,Vacuum cleaner,370
9723,2022-09-13,Laptop,3092$
9726,2022-09-13,Microwave oven,230
9734,2022-09-13,Vacuum cleaner,742
9793,2022-09-13,Vacuum cleaner,447$
9831,2022-09-13,Laptop,945
9832,2022-09-13,TV,1630
9848,2022-09-13,Microwave oven,207
9949,2022-09-13,Phone,839
10002,2022-09-13,Microwave oven,506
10038,2022-09-13,Laptop,2559
10069,2022-09-13,Phone,939
10092,2022-09-13,Microwave oven,579
10096,2022-09-13,Phone,572
10108,2022-09-13,Microwave oven,551
10158,2022-09-13,Phone,1255
10205,2022-09-13,Microwave oven,583
10262,2022-09-13,coffee machine,473
10281,2022-09-13,Phone,392
10291,2022-09-13,Microwave oven,538
10297,2022-09-13,Laptop,878
10298,2022-09-13,coffee machine,613
10373,2022-09-13,TV,666
10378,2022-09-13,Vacuum cleaner,442
10391,2022-09-13,Microwave oven,447
10392,2022-09-13,Laptop,1867
10397,2022-09-13,Vacuum cleaner,587$
10402,2022-09-13,Laptop,2671
10426,2022-09-13,coffee machine,4946
10428,2022-09-13,Microwave oven,306
10441,2022-09-13,coffee machine,4190
10478,2022-09-13,Phone,1116
10489,2022-09-13,TV,1849
10494,2022-09-13,TV,1353$
10495,2022-09-13,Vacuum cleaner,488
10512,2022-09-13,Phone,398
10521,2022-09-13,Microwave oven,297
10562,2022-09-13,Phone,1461
10577,2022-09-13,coffee machine,3484$
10582,2022-09-13,Vacuum cleaner,728
10587,2022-09-13,Laptop,2218
10739,2022-09-13,Laptop,2734
10789,2022-09-13,Laptop,1281
10804,2022-09-13,coffee machine,4204
10805,2022-09-13,Vacuum cleaner,496$
10842,2022-09-13,Phone,979
10843,2022-09-13,Laptop,1730
10862,2022-09-13,TV,923
10864,2022-09-13,TV,1660
10871,2022-09-13,Laptop,1936
10906,2022-09-13,Microwave oven,511
10918,2022-09-13,Microwave oven,284
10922,2022-09-13,Laptop,1613
10944,2022-09-13,Microwave oven,204
10945,2022-09-13,Laptop,2709$
10947,2022-09-13,Phone,800
10958,2022-09-13,TV,1939
10966,2022-09-13,Microwave oven,349
11001,2022-09-13,Microwave oven,230$
11004,2022-09-13,Phone,1223
11012,2022-09-13,Vacuum cleaner,477
11023,2022-09-13,coffee machine,4229
11041,2022-09-13,Vacuum cleaner,481
11062,2022-09-13,Phone,309$
11082,2022-09-13,Vacuum cleaner,186$
11114,2022-09-13,Laptop,607
11143,2022-09-13,coffee machine,4735
11163,2022-09-13,Laptop,685
11175,2022-09-13,TV,1780
11200,2022-09-13,Vacuum cleaner,218$
11210,2022-09-13,coffee machine,793$
11216,2022-09-13,coffee machine,2821$
11233,2022-09-13,Microwave oven,456
11261,2022-09-13,Laptop,1761
11280,2022-09-13,Phone,753
11336,2022-09-13,Laptop,1948
11372,2022-09-13,Laptop,1707
11390,2022-09-13,Laptop,3378
11410,2022-09-13,Microwave oven,442
11412,2022-09-13,Vacuum cleaner,630$
11415,2022-09-13,TV,1175
11433,2022-09-13,TV,810
11458,2022-09-13,Phone,1245
11491,2022-09-13,coffee machine,3462$
11492,2022-09-13,TV,614
11503,2022-09-13,Laptop,2629
11535,2022-09-13,Microwave oven,207
11539,2022-09-13,coffee machine,2769
11583,2022-09-13,coffee machine,3947
11584,2022-09-13,Microwave oven,143
11586,2022-09-13,Microwave oven,272
11590,2022-09-13,coffee machine,4626
11613,2022-09-13,Laptop,706
11618,2022-09-13,coffee machine,3274
11631,2022-09-13,Microwave oven,536
11673,2022-09-13,Microwave oven,358
11696,2022-09-13,coffee machine,2961
11710,2022-09-13,TV,1131
11716,2022-09-13,Vacuum cleaner,311
11738,2022-09-13,Laptop,3014
11743,2022-09-13,Phone,884
