CustomerId,PurchaseDate,Product,Price
8066,2022-Aug-30,coffee machine,3376
8114,2022-Aug-30,Vacuum cleaner,739$
8130,2022-Aug-30,Phone,635
8135,2022-Aug-30,TV,689
8159,2022-Aug-30,TV,2439
8206,2022-Aug-30,Laptop,2264$
8218,2022-Aug-30,Laptop,2066
8237,2022-Aug-30,Laptop,1740$
8247,2022-Aug-30,Vacuum cleaner,561
8271,2022-Aug-30,Vacuum cleaner,118
8298,2022-Aug-30,Laptop,1870$
8302,2022-Aug-30,Laptop,3160
8307,2022-Aug-30,Phone,592$
8347,2022-Aug-30,TV,1794
8351,2022-Aug-30,coffee machine,4614
8354,2022-Aug-30,TV,1430
8358,2022-Aug-30,coffee machine,4208
8384,2022-Aug-30,Microwave oven,541$
8408,2022-Aug-30,Vacuum cleaner,405$
8410,2022-Aug-30,Vacuum cleaner,335
8421,2022-Aug-30,Microwave oven,353
8428,2022-Aug-30,TV,2010
8447,2022-Aug-30,Microwave oven,316
8447,2022-Aug-30,Laptop,1520
8495,2022-Aug-30,TV,2269
8518,2022-Aug-30,Vacuum cleaner,775
8526,2022-Aug-30,coffee machine,774$
8527,2022-Aug-30,coffee machine,543
8578,2022-Aug-30,coffee machine,2454
8580,2022-Aug-30,TV,982$
8616,2022-Aug-30,TV,1445$
8656,2022-Aug-30,TV,2058
8660,2022-Aug-30,Laptop,2535
8675,2022-Aug-30,TV,2337
8687,2022-Aug-30,Microwave oven,214
8694,2022-Aug-30,coffee machine,4313
8696,2022-Aug-30,Laptop,1322$
8708,2022-Aug-30,TV,952
8715,2022-Aug-30,TV,616
8753,2022-Aug-30,TV,1026
8769,2022-Aug-30,Phone,256
8787,2022-Aug-30,Phone,612
8810,2022-Aug-30,coffee machine,1397$
8815,2022-Aug-30,TV,1211
8829,2022-Aug-30,Phone,520
8836,2022-Aug-30,TV,906$
8848,2022-Aug-30,coffee machine,1004$
8876,2022-Aug-30,Phone,872$
8894,2022-Aug-30,Phone,1298
8920,2022-Aug-30,Vacuum cleaner,330
8921,2022-Aug-30,TV,1326
8947,2022-Aug-30,Vacuum cleaner,323
8975,2022-Aug-30,Microwave oven,578
9001,2022-Aug-30,Vacuum cleaner,257
9041,2022-Aug-30,Laptop,1840
9059,2022-Aug-30,Laptop,1620
9061,2022-Aug-30,coffee machine,3721$
9116,2022-Aug-30,Phone,1382$
9138,2022-Aug-30,coffee machine,4211
9160,2022-Aug-30,Phone,1018$
9176,2022-Aug-30,coffee machine,1798$
9199,2022-Aug-30,Laptop,3154
9252,2022-Aug-30,Phone,674
9258,2022-Aug-30,Vacuum cleaner,532
9275,2022-Aug-30,Microwave oven,439
9289,2022-Aug-30,Laptop,2065
9295,2022-Aug-30,Microwave oven,326$
9297,2022-Aug-30,Phone,251
9322,2022-Aug-30,TV,2026
9333,2022-Aug-30,Vacuum cleaner,346
9343,2022-Aug-30,TV,2027
9363,2022-Aug-30,Vacuum cleaner,210
9432,2022-Aug-30,coffee machine,2081
9463,2022-Aug-30,Vacuum cleaner,393
9485,2022-Aug-30,TV,2170
9501,2022-Aug-30,TV,941
9511,2022-Aug-30,TV,1629
9520,2022-Aug-30,Vacuum cleaner,492
9561,2022-Aug-30,TV,605
9624,2022-Aug-30,Phone,328
9631,2022-Aug-30,Microwave oven,574
9677,2022-Aug-30,Laptop,3312
9699,2022-Aug-30,coffee machine,1397
9700,2022-Aug-30,TV,2234
9711,2022-Aug-30,Laptop,2271
9713,2022-Aug-30,Vacuum cleaner,744
9723,2022-Aug-30,Vacuum cleaner,430
9727,2022-Aug-30,coffee machine,2868
9728,2022-Aug-30,coffee machine,2460$
9734,2022-Aug-30,TV,1065
9810,2022-Aug-30,Microwave oven,471
9814,2022-Aug-30,Vacuum cleaner,786
9822,2022-Aug-30,TV,2286
9825,2022-Aug-30,Vacuum cleaner,416$
9837,2022-Aug-30,Vacuum cleaner,435$
9843,2022-Aug-30,TV,690
9852,2022-Aug-30,Microwave oven,400
9876,2022-Aug-30,TV,1568
9929,2022-Aug-30,Phone,361
9934,2022-Aug-30,Laptop,2211
9935,2022-Aug-30,Phone,551
9961,2022-Aug-30,Microwave oven,559
10029,2022-Aug-30,TV,1579
10160,2022-Aug-30,Microwave oven,482
10169,2022-Aug-30,Laptop,2908
10192,2022-Aug-30,Laptop,3260
10195,2022-Aug-30,TV,2117
10214,2022-Aug-30,Phone,1057$
10225,2022-Aug-30,Microwave oven,427
10228,2022-Aug-30,coffee machine,3701
10234,2022-Aug-30,Vacuum cleaner,361
10290,2022-Aug-30,Vacuum cleaner,352
10299,2022-Aug-30,Microwave oven,223
10321,2022-Aug-30,Laptop,703$
10323,2022-Aug-30,Microwave oven,581
10331,2022-Aug-30,Laptop,956
10383,2022-Aug-30,Laptop,767
10392,2022-Aug-30,Laptop,2460
10412,2022-Aug-30,coffee machine,4404$
10414,2022-Aug-30,coffee machine,2060
10483,2022-Aug-30,Laptop,1473
10491,2022-Aug-30,Laptop,2680
10511,2022-Aug-30,Phone,291
10557,2022-Aug-30,Microwave oven,308
10559,2022-Aug-30,Phone,236
10607,2022-Aug-30,Laptop,3039
10614,2022-Aug-30,coffee machine,4280
10631,2022-Aug-30,coffee machine,4310
10645,2022-Aug-30,TV,1021
10645,2022-Aug-30,Microwave oven,255
10646,2022-Aug-30,Phone,543
10647,2022-Aug-30,coffee machine,2313
10661,2022-Aug-30,Vacuum cleaner,780
10664,2022-Aug-30,Microwave oven,287$
10666,2022-Aug-30,Vacuum cleaner,218
10674,2022-Aug-30,Vacuum cleaner,663
10688,2022-Aug-30,coffee machine,1124
10725,2022-Aug-30,Microwave oven,543
10802,2022-Aug-30,Phone,380
10806,2022-Aug-30,Microwave oven,537$
10846,2022-Aug-30,Microwave oven,450
10862,2022-Aug-30,Microwave oven,230$
10863,2022-Aug-30,coffee machine,1355
10866,2022-Aug-30,Laptop,3154$
10883,2022-Aug-30,Laptop,1284
10896,2022-Aug-30,Microwave oven,394$
10940,2022-Aug-30,coffee machine,4993
10954,2022-Aug-30,Phone,1122
10964,2022-Aug-30,Microwave oven,546
10984,2022-Aug-30,Vacuum cleaner,790
10997,2022-Aug-30,Vacuum cleaner,515
11029,2022-Aug-30,Laptop,921$
11038,2022-Aug-30,Laptop,1473
11060,2022-Aug-30,Laptop,2978$
11085,2022-Aug-30,Microwave oven,583$
11092,2022-Aug-30,TV,744
11108,2022-Aug-30,coffee machine,312
11112,2022-Aug-30,TV,2346
11163,2022-Aug-30,Laptop,3189
11169,2022-Aug-30,TV,2005
11209,2022-Aug-30,Vacuum cleaner,153
11219,2022-Aug-30,Vacuum cleaner,254
11231,2022-Aug-30,Phone,1423
11254,2022-Aug-30,Microwave oven,252
11267,2022-Aug-30,TV,681
11307,2022-Aug-30,Vacuum cleaner,133
11325,2022-Aug-30,TV,603
11326,2022-Aug-30,TV,1620$
11427,2022-Aug-30,Microwave oven,387
11440,2022-Aug-30,Laptop,2151
11446,2022-Aug-30,Laptop,2837
11462,2022-Aug-30,TV,2434$
11479,2022-Aug-30,Microwave oven,283
11508,2022-Aug-30,coffee machine,2565$
11511,2022-Aug-30,Laptop,1859$
11518,2022-Aug-30,Phone,1330
11519,2022-Aug-30,TV,691
11525,2022-Aug-30,Laptop,2214
11551,2022-Aug-30,coffee machine,4043
11567,2022-Aug-30,Laptop,3435
11598,2022-Aug-30,Vacuum cleaner,292
11603,2022-Aug-30,Phone,977
11629,2022-Aug-30,Microwave oven,260
11636,2022-Aug-30,Phone,592
11641,2022-Aug-30,TV,2431
11646,2022-Aug-30,Vacuum cleaner,735
11685,2022-Aug-30,coffee machine,1198
11692,2022-Aug-30,Phone,930
11701,2022-Aug-30,Vacuum cleaner,455
11702,2022-Aug-30,Microwave oven,600
11715,2022-Aug-30,Vacuum cleaner,704$
11789,2022-Aug-30,Microwave oven,175
11806,2022-Aug-30,Microwave oven,142
11843,2022-Aug-30,Microwave oven,420
11874,2022-Aug-30,Microwave oven,126
11889,2022-Aug-30,Phone,1298
11915,2022-Aug-30,Laptop,3131
11997,2022-Aug-30,Laptop,1448
11997,2022-Aug-30,TV,1136
12035,2022-Aug-30,Phone,593$
12046,2022-Aug-30,Phone,775
12061,2022-Aug-30,Phone,1326
12066,2022-Aug-30,Laptop,2250
12085,2022-Aug-30,Laptop,2578
12097,2022-Aug-30,Laptop,2456
12098,2022-Aug-30,Laptop,3410
12102,2022-Aug-30,Vacuum cleaner,783
12130,2022-Aug-30,TV,1244
12142,2022-Aug-30,TV,1505
12145,2022-Aug-30,Laptop,1625
12171,2022-Aug-30,Vacuum cleaner,687$
12189,2022-Aug-30,Phone,277$
12211,2022-Aug-30,coffee machine,3981
12231,2022-Aug-30,coffee machine,3303$
12283,2022-Aug-30,Microwave oven,299
12328,2022-Aug-30,TV,1995
12363,2022-Aug-30,Microwave oven,599$
12365,2022-Aug-30,Phone,1325
12385,2022-Aug-30,coffee machine,4255
12406,2022-Aug-30,coffee machine,3107$
12407,2022-Aug-30,Phone,1162
12416,2022-Aug-30,Microwave oven,550$
12453,2022-Aug-30,Phone,1049
12459,2022-Aug-30,Vacuum cleaner,517
12460,2022-Aug-30,Microwave oven,411
12461,2022-Aug-30,coffee machine,2771
12490,2022-Aug-30,Phone,1484
12521,2022-Aug-30,Phone,586$
12546,2022-Aug-30,Phone,1349$
12571,2022-Aug-30,Vacuum cleaner,435
12638,2022-Aug-30,Laptop,1638
12657,2022-Aug-30,Laptop,2392
12666,2022-Aug-30,Laptop,1555
12688,2022-Aug-30,Laptop,1925
12693,2022-Aug-30,Phone,481
12697,2022-Aug-30,Laptop,2123$
12698,2022-Aug-30,coffee machine,2848
12702,2022-Aug-30,coffee machine,3439
12720,2022-Aug-30,Microwave oven,162
12723,2022-Aug-30,TV,546
12739,2022-Aug-30,coffee machine,2721
12766,2022-Aug-30,TV,1323$
12834,2022-Aug-30,Laptop,2194
12868,2022-Aug-30,Vacuum cleaner,773
12880,2022-Aug-30,Phone,298
12882,2022-Aug-30,coffee machine,2652
12886,2022-Aug-30,Laptop,654
12897,2022-Aug-30,Vacuum cleaner,466$
12902,2022-Aug-30,coffee machine,1689$
12903,2022-Aug-30,coffee machine,4337
12920,2022-Aug-30,coffee machine,2305$
12925,2022-Aug-30,Laptop,1700
12956,2022-Aug-30,TV,1697
12999,2022-Aug-30,TV,1481$
13024,2022-Aug-30,coffee machine,4421
13049,2022-Aug-30,Vacuum cleaner,247
13083,2022-Aug-30,Phone,662$
13089,2022-Aug-30,Vacuum cleaner,341
13148,2022-Aug-30,coffee machine,3313
13153,2022-Aug-30,Laptop,3308
13183,2022-Aug-30,TV,978$
13228,2022-Aug-30,coffee machine,357$
13248,2022-Aug-30,TV,855
13251,2022-Aug-30,coffee machine,4212$
13256,2022-Aug-30,coffee machine,524
13264,2022-Aug-30,coffee machine,2204
13285,2022-Aug-30,Vacuum cleaner,493
13329,2022-Aug-30,Phone,1096
13330,2022-Aug-30,TV,2035
13392,2022-Aug-30,Vacuum cleaner,603
13397,2022-Aug-30,Microwave oven,161
13429,2022-Aug-30,coffee machine,119
13465,2022-Aug-30,Phone,570
13473,2022-Aug-30,coffee machine,610
13533,2022-Aug-30,TV,1737$
13550,2022-Aug-30,coffee machine,4565
13556,2022-Aug-30,Microwave oven,196
13576,2022-Aug-30,Laptop,2719$
13609,2022-Aug-30,Vacuum cleaner,196
13642,2022-Aug-30,Microwave oven,453
13672,2022-Aug-30,Laptop,2065$
13681,2022-Aug-30,Vacuum cleaner,475
13694,2022-Aug-30,Laptop,1479
13697,2022-Aug-30,TV,1357$
13725,2022-Aug-30,Phone,768$
13725,2022-Aug-30,Microwave oven,258
13749,2022-Aug-30,coffee machine,4687
13766,2022-Aug-30,Phone,1071
13811,2022-Aug-30,Microwave oven,486$
13816,2022-Aug-30,TV,1217
13828,2022-Aug-30,Phone,845$
13857,2022-Aug-30,Vacuum cleaner,436
13861,2022-Aug-30,coffee machine,322
13865,2022-Aug-30,Vacuum cleaner,800
13893,2022-Aug-30,TV,905
13901,2022-Aug-30,TV,1526
13908,2022-Aug-30,coffee machine,4377$
13914,2022-Aug-30,Microwave oven,153
13943,2022-Aug-30,Phone,1113
13955,2022-Aug-30,Laptop,3122$
13968,2022-Aug-30,Microwave oven,579
13992,2022-Aug-30,coffee machine,4942$
14012,2022-Aug-30,TV,663
14058,2022-Aug-30,TV,1382
14070,2022-Aug-30,Phone,1434
14075,2022-Aug-30,Laptop,1970
14097,2022-Aug-30,coffee machine,975
14111,2022-Aug-30,Vacuum cleaner,534
14127,2022-Aug-30,coffee machine,3855
14192,2022-Aug-30,Vacuum cleaner,206
14215,2022-Aug-30,coffee machine,3426
14272,2022-Aug-30,Vacuum cleaner,481
14323,2022-Aug-30,TV,2151$
14330,2022-Aug-30,Vacuum cleaner,611
14349,2022-Aug-30,Vacuum cleaner,411$
14360,2022-Aug-30,Microwave oven,541
14396,2022-Aug-30,Microwave oven,131
14400,2022-Aug-30,Microwave oven,599
14407,2022-Aug-30,Microwave oven,473
14425,2022-Aug-30,Laptop,2170
14454,2022-Aug-30,Phone,276
14501,2022-Aug-30,coffee machine,1267
14535,2022-Aug-30,coffee machine,1312
14544,2022-Aug-30,Laptop,1752
14632,2022-Aug-30,Microwave oven,138
14634,2022-Aug-30,TV,1492
14655,2022-Aug-30,Laptop,2403
14664,2022-Aug-30,Laptop,1979$
14700,2022-Aug-30,coffee machine,631$
14701,2022-Aug-30,TV,2244
14718,2022-Aug-30,Laptop,3346
14750,2022-Aug-30,TV,1583
14762,2022-Aug-30,Microwave oven,357
14793,2022-Aug-30,TV,2339
14826,2022-Aug-30,Laptop,1013$
14841,2022-Aug-30,Laptop,3441
14858,2022-Aug-30,Microwave oven,324
14873,2022-Aug-30,Laptop,2540
14874,2022-Aug-30,coffee machine,4758
14885,2022-Aug-30,TV,817
14891,2022-Aug-30,TV,743
14908,2022-Aug-30,coffee machine,2823
14914,2022-Aug-30,Phone,1231
14915,2022-Aug-30,coffee machine,2776
14915,2022-Aug-30,Vacuum cleaner,788
14963,2022-Aug-30,Vacuum cleaner,150$
15001,2022-Aug-30,coffee machine,4035$
15014,2022-Aug-30,Microwave oven,306
15017,2022-Aug-30,Microwave oven,189$
15026,2022-Aug-30,Phone,254
15029,2022-Aug-30,Laptop,2080
15055,2022-Aug-30,Microwave oven,557
15061,2022-Aug-30,Phone,1216
15062,2022-Aug-30,Phone,705$
15069,2022-Aug-30,Laptop,1621
15087,2022-Aug-30,Microwave oven,478
15119,2022-Aug-30,Phone,1037
15133,2022-Aug-30,Laptop,1113
15163,2022-Aug-30,Phone,935
15181,2022-Aug-30,coffee machine,4112
15262,2022-Aug-30,TV,1670$
15319,2022-Aug-30,coffee machine,3593
15330,2022-Aug-30,Phone,471
15333,2022-Aug-30,TV,509
15339,2022-Aug-30,coffee machine,4006
15354,2022-Aug-30,Vacuum cleaner,93
15383,2022-Aug-30,Vacuum cleaner,570$
15388,2022-Aug-30,Phone,1196
15425,2022-Aug-30,TV,835
15511,2022-Aug-30,Laptop,2934
15518,2022-Aug-30,TV,1595$
15536,2022-Aug-30,Vacuum cleaner,500
15627,2022-Aug-30,Laptop,1288$
15653,2022-Aug-30,coffee machine,4186
15664,2022-Aug-30,Laptop,1617
15679,2022-Aug-30,TV,2304
15687,2022-Aug-30,coffee machine,2545
15697,2022-Aug-30,Laptop,2235
15758,2022-Aug-30,TV,1386
15767,2022-Aug-30,Microwave oven,326
15768,2022-Aug-30,Laptop,807
15768,2022-Aug-30,TV,665$
15809,2022-Aug-30,TV,2061
15846,2022-Aug-30,Phone,1181
15846,2022-Aug-30,Phone,168$
15863,2022-Aug-30,Laptop,668
15879,2022-Aug-30,TV,1629
15923,2022-Aug-30,Microwave oven,157
15931,2022-Aug-30,coffee machine,3796
15993,2022-Aug-30,Microwave oven,502
16000,2022-Aug-30,coffee machine,3818
16005,2022-Aug-30,coffee machine,1912$
16030,2022-Aug-30,TV,1482
16054,2022-Aug-30,Vacuum cleaner,149
16078,2022-Aug-30,Phone,498
16102,2022-Aug-30,TV,2071
16109,2022-Aug-30,Microwave oven,277$
16144,2022-Aug-30,Microwave oven,446
16186,2022-Aug-30,Microwave oven,142
16199,2022-Aug-30,Laptop,1250
16230,2022-Aug-30,Vacuum cleaner,775
16275,2022-Aug-30,Vacuum cleaner,707
16292,2022-Aug-30,Vacuum cleaner,661
16305,2022-Aug-30,Vacuum cleaner,252
16308,2022-Aug-30,Vacuum cleaner,525
16320,2022-Aug-30,Microwave oven,498
16334,2022-Aug-30,Laptop,2862$
16380,2022-Aug-30,TV,2434
16389,2022-Aug-30,Vacuum cleaner,389
16400,2022-Aug-30,TV,1587
16404,2022-Aug-30,coffee machine,3196
16409,2022-Aug-30,Vacuum cleaner,311$
16421,2022-Aug-30,coffee machine,896
16442,2022-Aug-30,Phone,833$
16444,2022-Aug-30,Vacuum cleaner,586
16447,2022-Aug-30,Vacuum cleaner,317
16473,2022-Aug-30,coffee machine,3974$
16477,2022-Aug-30,Phone,874$
16480,2022-Aug-30,TV,879
16480,2022-Aug-30,Microwave oven,208
16493,2022-Aug-30,coffee machine,4033
16527,2022-Aug-30,Phone,1076
16528,2022-Aug-30,TV,2210
16531,2022-Aug-30,Phone,542
16580,2022-Aug-30,TV,2123
16593,2022-Aug-30,Microwave oven,443
16651,2022-Aug-30,Laptop,739
16653,2022-Aug-30,TV,1265
16672,2022-Aug-30,Laptop,554$
16683,2022-Aug-30,Laptop,2132
16697,2022-Aug-30,coffee machine,4969
16706,2022-Aug-30,Laptop,2735
16734,2022-Aug-30,Microwave oven,453
16738,2022-Aug-30,Laptop,779
16767,2022-Aug-30,Phone,895
16782,2022-Aug-30,Microwave oven,150
16785,2022-Aug-30,TV,633$
16826,2022-Aug-30,Phone,430
16829,2022-Aug-30,TV,1864
16847,2022-Aug-30,Phone,1244
16955,2022-Aug-30,coffee machine,1536
16964,2022-Aug-30,Microwave oven,571
17002,2022-Aug-30,coffee machine,2814
17048,2022-Aug-30,TV,1716
17049,2022-Aug-30,Microwave oven,582
17054,2022-Aug-30,coffee machine,4304
17057,2022-Aug-30,Laptop,609
17073,2022-Aug-30,Microwave oven,202$
17092,2022-Aug-30,TV,1890$
17097,2022-Aug-30,TV,1106
17121,2022-Aug-30,TV,2070
17122,2022-Aug-30,Laptop,1120
17124,2022-Aug-30,Vacuum cleaner,241
17151,2022-Aug-30,TV,2069$
17198,2022-Aug-30,TV,787$
17240,2022-Aug-30,Laptop,1695
17315,2022-Aug-30,TV,526$
17319,2022-Aug-30,Laptop,1813
17352,2022-Aug-30,Vacuum cleaner,757
17381,2022-Aug-30,Microwave oven,566$
17382,2022-Aug-30,TV,626
17402,2022-Aug-30,TV,1399
17412,2022-Aug-30,Microwave oven,523
17419,2022-Aug-30,Phone,692$
17455,2022-Aug-30,Microwave oven,127
17488,2022-Aug-30,Vacuum cleaner,357
17504,2022-Aug-30,Laptop,2409
17565,2022-Aug-30,Microwave oven,450
17580,2022-Aug-30,Laptop,3340
17590,2022-Aug-30,Laptop,3083
17591,2022-Aug-30,TV,1937
17594,2022-Aug-30,TV,1276
17610,2022-Aug-30,coffee machine,4888
17646,2022-Aug-30,Laptop,2997
17657,2022-Aug-30,Microwave oven,511$
17675,2022-Aug-30,Microwave oven,365$
17679,2022-Aug-30,TV,1664
17691,2022-Aug-30,coffee machine,1733
17713,2022-Aug-30,coffee machine,3412
17727,2022-Aug-30,Laptop,550
17740,2022-Aug-30,Microwave oven,567
17754,2022-Aug-30,Microwave oven,353
17766,2022-Aug-30,TV,1814$
17776,2022-Aug-30,Laptop,3166
17794,2022-Aug-30,Vacuum cleaner,335$
17794,2022-Aug-30,Vacuum cleaner,326
17808,2022-Aug-30,Phone,1126
17844,2022-Aug-30,Phone,902
17857,2022-Aug-30,Laptop,1148
17868,2022-Aug-30,TV,1312$
17892,2022-Aug-30,coffee machine,331
17896,2022-Aug-30,TV,1908
17902,2022-Aug-30,coffee machine,4332
17923,2022-Aug-30,Microwave oven,344$
17952,2022-Aug-30,Microwave oven,272
18001,2022-Aug-30,TV,1614
18008,2022-Aug-30,TV,906
18009,2022-Aug-30,Laptop,3001
18009,2022-Aug-30,Laptop,3209
18017,2022-Aug-30,Phone,551
18051,2022-Aug-30,Laptop,1791
18060,2022-Aug-30,Phone,1255
18068,2022-Aug-30,coffee machine,129
18088,2022-Aug-30,coffee machine,837
18093,2022-Aug-30,Microwave oven,186
18094,2022-Aug-30,Laptop,1832
18125,2022-Aug-30,Microwave oven,517
18172,2022-Aug-30,Microwave oven,312
18190,2022-Aug-30,coffee machine,583
18215,2022-Aug-30,Laptop,531$
18220,2022-Aug-30,coffee machine,4684
18241,2022-Aug-30,Vacuum cleaner,449
18243,2022-Aug-30,TV,1787
18255,2022-Aug-30,Phone,482$
18262,2022-Aug-30,coffee machine,3932
18264,2022-Aug-30,TV,596$
18268,2022-Aug-30,Phone,397
18270,2022-Aug-30,coffee machine,1362
18281,2022-Aug-30,TV,1118
18305,2022-Aug-30,Phone,1041
18365,2022-Aug-30,Vacuum cleaner,561
18399,2022-Aug-30,Laptop,2318
18404,2022-Aug-30,coffee machine,4965$
18452,2022-Aug-30,Laptop,2083
18458,2022-Aug-30,Vacuum cleaner,346
18483,2022-Aug-30,TV,911
18485,2022-Aug-30,Vacuum cleaner,677
18487,2022-Aug-30,coffee machine,2848$
18488,2022-Aug-30,Vacuum cleaner,653
18501,2022-Aug-30,coffee machine,1259$
18524,2022-Aug-30,TV,982
18530,2022-Aug-30,Phone,1056$
18586,2022-Aug-30,Phone,294
18607,2022-Aug-30,Microwave oven,397
18633,2022-Aug-30,coffee machine,4985
18655,2022-Aug-30,coffee machine,3121$
18666,2022-Aug-30,TV,649
18671,2022-Aug-30,TV,1960
18690,2022-Aug-30,coffee machine,1694
18754,2022-Aug-30,Vacuum cleaner,159
18814,2022-Aug-30,Microwave oven,413
18926,2022-Aug-30,Phone,588
18935,2022-Aug-30,Laptop,2385
18962,2022-Aug-30,TV,1248
19001,2022-Aug-30,Phone,403
19021,2022-Aug-30,Vacuum cleaner,485
19052,2022-Aug-30,Microwave oven,369$
19087,2022-Aug-30,coffee machine,3164
19105,2022-Aug-30,Phone,635
19190,2022-Aug-30,TV,887
19203,2022-Aug-30,Vacuum cleaner,480
19250,2022-Aug-30,Vacuum cleaner,108
19316,2022-Aug-30,Laptop,2198
19332,2022-Aug-30,Laptop,672
19337,2022-Aug-30,Phone,1295
19344,2022-Aug-30,Laptop,3404
19382,2022-Aug-30,Vacuum cleaner,484
19404,2022-Aug-30,Laptop,2226
19436,2022-Aug-30,Microwave oven,288
19464,2022-Aug-30,Microwave oven,356
19491,2022-Aug-30,Vacuum cleaner,401
19537,2022-Aug-30,coffee machine,4037
19602,2022-Aug-30,Laptop,1352
19606,2022-Aug-30,TV,1864
19611,2022-Aug-30,TV,1271
19615,2022-Aug-30,Laptop,1004
19642,2022-Aug-30,Vacuum cleaner,349
19668,2022-Aug-30,Phone,335$
19685,2022-Aug-30,Vacuum cleaner,601$
19689,2022-Aug-30,coffee machine,3013
19700,2022-Aug-30,Laptop,1160$
19701,2022-Aug-30,Laptop,2345
19711,2022-Aug-30,TV,518
19716,2022-Aug-30,Vacuum cleaner,167
19725,2022-Aug-30,Laptop,2529$
19771,2022-Aug-30,Vacuum cleaner,529$
19821,2022-Aug-30,Laptop,2857
19832,2022-Aug-30,Vacuum cleaner,492$
19858,2022-Aug-30,TV,776
19877,2022-Aug-30,coffee machine,3653$
19885,2022-Aug-30,Laptop,1346
19894,2022-Aug-30,TV,2493
19904,2022-Aug-30,TV,1020
19922,2022-Aug-30,Phone,339
19952,2022-Aug-30,TV,935$
19955,2022-Aug-30,Phone,1018
19966,2022-Aug-30,Laptop,1646
19974,2022-Aug-30,Microwave oven,331
19997,2022-Aug-30,Laptop,2753
20020,2022-Aug-30,TV,503
20025,2022-Aug-30,Microwave oven,259
20054,2022-Aug-30,coffee machine,4053
20088,2022-Aug-30,Microwave oven,388
20095,2022-Aug-30,TV,1604$
20097,2022-Aug-30,Microwave oven,104$
20118,2022-Aug-30,Vacuum cleaner,606
20147,2022-Aug-30,Phone,198
20162,2022-Aug-30,Microwave oven,210
20173,2022-Aug-30,coffee machine,4078$
20182,2022-Aug-30,Vacuum cleaner,132
20230,2022-Aug-30,Laptop,548$
20250,2022-Aug-30,coffee machine,4317$
20292,2022-Aug-30,coffee machine,4844$
20300,2022-Aug-30,TV,1737$
20331,2022-Aug-30,Microwave oven,373
20340,2022-Aug-30,Microwave oven,595
20349,2022-Aug-30,Laptop,1425$
20372,2022-Aug-30,TV,1585
20390,2022-Aug-30,Phone,700$
20445,2022-Aug-30,Laptop,1026
20461,2022-Aug-30,Laptop,1214$
20490,2022-Aug-30,Microwave oven,126
20491,2022-Aug-30,Phone,562
20507,2022-Aug-30,Vacuum cleaner,198$
20522,2022-Aug-30,coffee machine,1763
20634,2022-Aug-30,Laptop,2562
20642,2022-Aug-30,Laptop,644
20644,2022-Aug-30,Vacuum cleaner,126
20657,2022-Aug-30,Microwave oven,204
20680,2022-Aug-30,Phone,1442
20725,2022-Aug-30,Vacuum cleaner,383
20726,2022-Aug-30,Vacuum cleaner,182$
20734,2022-Aug-30,Microwave oven,293
20779,2022-Aug-30,TV,502$
20790,2022-Aug-30,Vacuum cleaner,89
20824,2022-Aug-30,coffee machine,2210
20833,2022-Aug-30,coffee machine,536
20843,2022-Aug-30,TV,1633
20858,2022-Aug-30,Phone,1001
20859,2022-Aug-30,Phone,1106
20937,2022-Aug-30,Laptop,2562
20957,2022-Aug-30,Microwave oven,219
20972,2022-Aug-30,TV,1667
20973,2022-Aug-30,coffee machine,2237
20977,2022-Aug-30,Vacuum cleaner,106
20978,2022-Aug-30,Laptop,1828
21024,2022-Aug-30,Phone,716
21031,2022-Aug-30,Microwave oven,277
21058,2022-Aug-30,Laptop,1648
21121,2022-Aug-30,Laptop,2276$
21122,2022-Aug-30,coffee machine,1733
21128,2022-Aug-30,coffee machine,4259$
21151,2022-Aug-30,Microwave oven,587$
21154,2022-Aug-30,Laptop,2435
21162,2022-Aug-30,Laptop,3265
21170,2022-Aug-30,Microwave oven,449$
21182,2022-Aug-30,Phone,448
21207,2022-Aug-30,Laptop,2561
21228,2022-Aug-30,Phone,1338
21255,2022-Aug-30,Laptop,2208$
21265,2022-Aug-30,TV,1926
21272,2022-Aug-30,TV,1082
21291,2022-Aug-30,Laptop,3085
21291,2022-Aug-30,Phone,506
21302,2022-Aug-30,TV,2002
21334,2022-Aug-30,Vacuum cleaner,365
21397,2022-Aug-30,TV,891
21424,2022-Aug-30,coffee machine,3055
21429,2022-Aug-30,Phone,633
21469,2022-Aug-30,TV,1856
21532,2022-Aug-30,coffee machine,4667
21535,2022-Aug-30,TV,1788
21547,2022-Aug-30,Vacuum cleaner,789
21568,2022-Aug-30,Microwave oven,250
21607,2022-Aug-30,Phone,418
21639,2022-Aug-30,Laptop,1668
21642,2022-Aug-30,Phone,1084
21686,2022-Aug-30,Microwave oven,170
21749,2022-Aug-30,Phone,477
21793,2022-Aug-30,Microwave oven,384
21819,2022-Aug-30,coffee machine,1854$
21823,2022-Aug-30,Laptop,1683
21839,2022-Aug-30,Vacuum cleaner,136$
21853,2022-Aug-30,Phone,822
21924,2022-Aug-30,Vacuum cleaner,620
21925,2022-Aug-30,TV,1655
21948,2022-Aug-30,Laptop,1561
21966,2022-Aug-30,Microwave oven,324
22002,2022-Aug-30,coffee machine,1926
22036,2022-Aug-30,Laptop,872
22040,2022-Aug-30,Microwave oven,482$
22047,2022-Aug-30,Phone,908
22082,2022-Aug-30,TV,1559
22102,2022-Aug-30,Laptop,1309
22122,2022-Aug-30,Laptop,2870
